game_id,pfr_game_id,season,game_type,week,player,pfr_player_id,position,team,opponent,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
2017_01_ARI_DET,201709100det,2017,REG,1,Travis Swanson,SwanTr00,C,DET,ARI,71.0,1.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Greg Robinson,RobiGr01,T,DET,ARI,71.0,1.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,T.J. Lang,LangT.20,G,DET,ARI,71.0,1.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Graham Glasgow,GlasGr00,G,DET,ARI,71.0,1.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Ricky Wagner,WagnRi00,T,DET,ARI,71.0,1.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Matthew Stafford,StafMa00,QB,DET,ARI,71.0,1.0,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Marvin Jones,JoneMa02,WR,DET,ARI,68.0,0.96,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Golden Tate,TateGo00,WR,DET,ARI,63.0,0.89,0.0,0.0,1.0,0.03
2017_01_ARI_DET,201709100det,2017,REG,1,Eric Ebron,EbroEr00,TE,DET,ARI,51.0,0.72,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Kenny Golladay,GollKe00,WR,DET,ARI,44.0,0.62,0.0,0.0,1.0,0.03
2017_01_ARI_DET,201709100det,2017,REG,1,Ameer Abdullah,AbduAm00,RB,DET,ARI,35.0,0.49,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Darren Fells,FellDa01,TE,DET,ARI,32.0,0.45,0.0,0.0,9.0,0.3
2017_01_ARI_DET,201709100det,2017,REG,1,Theo Riddick,RiddTh00,RB,DET,ARI,22.0,0.31,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,T.J. Jones,JoneT.00,WR,DET,ARI,19.0,0.27,0.0,0.0,1.0,0.03
2017_01_ARI_DET,201709100det,2017,REG,1,Dwayne Washington,WashDw00,RB,DET,ARI,14.0,0.2,0.0,0.0,19.0,0.63
2017_01_ARI_DET,201709100det,2017,REG,1,Michael Roberts,RobeMi01,TE,DET,ARI,6.0,0.08,0.0,0.0,18.0,0.6
2017_01_ARI_DET,201709100det,2017,REG,1,Alex Barrett,BarrAl00,DE,DET,ARI,1.0,0.01,14.0,0.19,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Glover Quin,QuinGl99,FS,DET,ARI,0.0,0.0,75.0,1.0,6.0,0.2
2017_01_ARI_DET,201709100det,2017,REG,1,Jarrad Davis,DaviJa01,LB,DET,ARI,0.0,0.0,75.0,1.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Darius Slay,SlayDa00,CB,DET,ARI,0.0,0.0,75.0,1.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Tavon Wilson,WilsTa00,SS,DET,ARI,0.0,0.0,74.0,0.99,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Quandre Diggs,DiggQu00,CB,DET,ARI,0.0,0.0,58.0,0.77,10.0,0.33
2017_01_ARI_DET,201709100det,2017,REG,1,Tahir Whitehead,WhitTa00,LB,DET,ARI,0.0,0.0,51.0,0.68,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Anthony Zettel,ZettAn00,DE,DET,ARI,0.0,0.0,46.0,0.61,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,D.J. Hayden,HaydDJ00,CB,DET,ARI,0.0,0.0,41.0,0.55,8.0,0.27
2017_01_ARI_DET,201709100det,2017,REG,1,Haloti Ngata,NgatHa20,DT,DET,ARI,0.0,0.0,40.0,0.53,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Cornelius Washington,WashCo00,DE,DET,ARI,0.0,0.0,40.0,0.53,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,A'Shawn Robinson,RobiAS00,DT,DET,ARI,0.0,0.0,39.0,0.52,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Akeem Spence,SpenAk00,DT,DET,ARI,0.0,0.0,35.0,0.47,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Ezekiel Ansah,AnsaEz00,DE,DET,ARI,0.0,0.0,34.0,0.45,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Jeremiah Ledbetter,LedbJe00,DT,DET,ARI,0.0,0.0,33.0,0.44,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Nevin Lawson,LawsNe00,CB,DET,ARI,0.0,0.0,32.0,0.43,7.0,0.23
2017_01_ARI_DET,201709100det,2017,REG,1,Miles Killebrew,KillMi00,SS,DET,ARI,0.0,0.0,29.0,0.39,21.0,0.7
2017_01_ARI_DET,201709100det,2017,REG,1,Jeremiah Valoaga,ValoJe00,DE,DET,ARI,0.0,0.0,16.0,0.21,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Paul Worrilow,WorrPa00,LB,DET,ARI,0.0,0.0,12.0,0.16,26.0,0.87
2017_01_ARI_DET,201709100det,2017,REG,1,Charles Washington,WashCh01,FS,DET,ARI,0.0,0.0,3.0,0.04,21.0,0.7
2017_01_ARI_DET,201709100det,2017,REG,1,Steve Longa,LongSt00,LB,DET,ARI,0.0,0.0,2.0,0.03,21.0,0.7
2017_01_ARI_DET,201709100det,2017,REG,1,Jamal Agnew,AgneJa00,CB,DET,ARI,0.0,0.0,1.0,0.01,18.0,0.6
2017_01_ARI_DET,201709100det,2017,REG,1,Don Carey,CareDo00,FS,DET,ARI,0.0,0.0,0.0,0.0,25.0,0.83
2017_01_ARI_DET,201709100det,2017,REG,1,Jalen Reeves-Maybin,ReevJa00,LB,DET,ARI,0.0,0.0,0.0,0.0,21.0,0.7
2017_01_ARI_DET,201709100det,2017,REG,1,Matt Prater,PratMa20,K,DET,ARI,0.0,0.0,0.0,0.0,13.0,0.43
2017_01_ARI_DET,201709100det,2017,REG,1,Don Muhlbach,MuhlDo20,LS,DET,ARI,0.0,0.0,0.0,0.0,10.0,0.33
2017_01_ARI_DET,201709100det,2017,REG,1,Jake Rudock,RudoJa00,QB,DET,ARI,0.0,0.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Brian Mihalik,MihaBr00,T,DET,ARI,0.0,0.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Joe Dahl,DahlJo00,G,DET,ARI,0.0,0.0,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Kasey Redfern,RedfKa00,P,DET,ARI,0.0,0.0,0.0,0.0,3.0,0.1
2017_01_ARI_DET,201709100det,2017,REG,1,Evan Boehm,BoehEv00,G,ARI,DET,75.0,1.0,0.0,0.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Jared Veldheer,VeldJa20,T,ARI,DET,75.0,1.0,0.0,0.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,A.Q. Shipley,ShipA.20,C,ARI,DET,75.0,1.0,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Carson Palmer,PalmCa00,QB,ARI,DET,75.0,1.0,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Larry Fitzgerald,FitzLa00,WR,ARI,DET,74.0,0.99,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Mike Iupati,IupaMi20,G,ARI,DET,70.0,0.93,0.0,0.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,John Wetzel,WetzJo00,T,ARI,DET,67.0,0.89,0.0,0.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,John Brown,BrowJo02,WR,ARI,DET,63.0,0.84,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Jaron Brown,BrowJa03,WR,ARI,DET,55.0,0.73,0.0,0.0,15.0,0.5
2017_01_ARI_DET,201709100det,2017,REG,1,Jermaine Gresham,GresJe00,TE,ARI,DET,55.0,0.73,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,David Johnson,JohnDa08,RB,ARI,DET,46.0,0.61,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,JJ Nelson,NelsJJ00,WR,ARI,DET,30.0,0.4,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Andre Ellington,ElliAn00,RB,ARI,DET,20.0,0.27,0.0,0.0,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Troy Niklas,NiklTr00,TE,ARI,DET,19.0,0.25,0.0,0.0,11.0,0.37
2017_01_ARI_DET,201709100det,2017,REG,1,Kerwynn Williams,WillKe05,RB,ARI,DET,9.0,0.12,0.0,0.0,10.0,0.33
2017_01_ARI_DET,201709100det,2017,REG,1,D.J. Humphries,HumpD.00,T,ARI,DET,8.0,0.11,0.0,0.0,1.0,0.03
2017_01_ARI_DET,201709100det,2017,REG,1,Alex Boone,BoonAl21,G,ARI,DET,5.0,0.07,0.0,0.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Ifeanyi Momah,MomaIf00,TE,ARI,DET,3.0,0.04,0.0,0.0,21.0,0.7
2017_01_ARI_DET,201709100det,2017,REG,1,Elijhaa Penny,PennEl00,RB,ARI,DET,1.0,0.01,0.0,0.0,20.0,0.67
2017_01_ARI_DET,201709100det,2017,REG,1,Tyrann Mathieu,MathTy00,FS,ARI,DET,0.0,0.0,71.0,1.0,15.0,0.5
2017_01_ARI_DET,201709100det,2017,REG,1,Tyvon Branch,BranTy99,SS,ARI,DET,0.0,0.0,71.0,1.0,8.0,0.27
2017_01_ARI_DET,201709100det,2017,REG,1,Patrick Peterson,PetePa00,CB,ARI,DET,0.0,0.0,71.0,1.0,5.0,0.17
2017_01_ARI_DET,201709100det,2017,REG,1,Chandler Jones,JoneCh03,LB,ARI,DET,0.0,0.0,71.0,1.0,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Justin Bethel,BethJu00,CB,ARI,DET,0.0,0.0,69.0,0.97,12.0,0.4
2017_01_ARI_DET,201709100det,2017,REG,1,Karlos Dansby,DansKa20,LB,ARI,DET,0.0,0.0,68.0,0.96,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Antoine Bethea,BethAn20,SS,ARI,DET,0.0,0.0,60.0,0.85,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Markus Golden,GoldMa00,LB,ARI,DET,0.0,0.0,54.0,0.76,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Frostee Rucker,RuckFr99,DT,ARI,DET,0.0,0.0,44.0,0.62,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Corey Peters,PeteCo00,DT,ARI,DET,0.0,0.0,43.0,0.61,9.0,0.3
2017_01_ARI_DET,201709100det,2017,REG,1,Haason Reddick,ReddHa00,LB,ARI,DET,0.0,0.0,41.0,0.58,6.0,0.2
2017_01_ARI_DET,201709100det,2017,REG,1,Josh Bynes,ByneJo00,LB,ARI,DET,0.0,0.0,30.0,0.42,20.0,0.67
2017_01_ARI_DET,201709100det,2017,REG,1,Josh Mauro,MaurJo00,DT,ARI,DET,0.0,0.0,26.0,0.37,4.0,0.13
2017_01_ARI_DET,201709100det,2017,REG,1,Xavier Williams,WillXa00,DT,ARI,DET,0.0,0.0,21.0,0.3,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Rodney Gunter,GuntRo00,DT,ARI,DET,0.0,0.0,17.0,0.24,9.0,0.3
2017_01_ARI_DET,201709100det,2017,REG,1,Olsen Pierre,PierOl00,DT,ARI,DET,0.0,0.0,12.0,0.17,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Kareem Martin,MartKa00,LB,ARI,DET,0.0,0.0,7.0,0.1,15.0,0.5
2017_01_ARI_DET,201709100det,2017,REG,1,Tramon Williams,WillTr99,CB,ARI,DET,0.0,0.0,3.0,0.04,0.0,0.0
2017_01_ARI_DET,201709100det,2017,REG,1,Budda Baker,BakeBu00,FS,ARI,DET,0.0,0.0,2.0,0.03,20.0,0.67
2017_01_ARI_DET,201709100det,2017,REG,1,Brittan Golden,GoldBr00,WR,ARI,DET,0.0,0.0,0.0,0.0,20.0,0.67
2017_01_ARI_DET,201709100det,2017,REG,1,Brandon Williams,WillBr07,CB,ARI,DET,0.0,0.0,0.0,0.0,20.0,0.67
2017_01_ARI_DET,201709100det,2017,REG,1,Rudy Ford,FordRu00,FS,ARI,DET,0.0,0.0,0.0,0.0,17.0,0.57
2017_01_ARI_DET,201709100det,2017,REG,1,Phil Dawson,dawsophi01,K,ARI,DET,0.0,0.0,0.0,0.0,10.0,0.33
2017_01_ARI_DET,201709100det,2017,REG,1,Andy Lee,LeexAn20,P,ARI,DET,0.0,0.0,0.0,0.0,9.0,0.3
2017_01_ARI_DET,201709100det,2017,REG,1,Aaron Brewer,BrewAa00,LS,ARI,DET,0.0,0.0,0.0,0.0,9.0,0.3
2017_01_ATL_CHI,201709100chi,2017,REG,1,Josh Sitton,SittJo20,G,CHI,ATL,67.0,1.0,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Charles Leno Jr.,LenoCh00,T,CHI,ATL,67.0,1.0,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Bobby Massie,MassBo00,T,CHI,ATL,67.0,1.0,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Tom Compton,CompTo00,T,CHI,ATL,67.0,1.0,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Mike Glennon,GlenMi00,QB,CHI,ATL,67.0,1.0,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Cody Whitehair,WhitCo03,C,CHI,ATL,67.0,1.0,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Dion Sims,SimsDi00,TE,CHI,ATL,48.0,0.72,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Kevin White,WhitKe00,WR,CHI,ATL,47.0,0.7,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Deonte Thompson,ThomDe04,WR,CHI,ATL,44.0,0.66,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Zach Miller,MillZa02,TE,CHI,ATL,40.0,0.6,0.0,0.0,4.0,0.15
2017_01_ATL_CHI,201709100chi,2017,REG,1,Kendall Wright,WrigKe01,WR,CHI,ATL,39.0,0.58,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Jordan Howard,HowaJo00,RB,CHI,ATL,38.0,0.57,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Josh Bellamy,BellJo02,WR,CHI,ATL,33.0,0.49,0.0,0.0,10.0,0.38
2017_01_ATL_CHI,201709100chi,2017,REG,1,Tarik Cohen,CoheTa00,RB,CHI,ATL,28.0,0.42,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Adam Shaheen,ShahAd00,TE,CHI,ATL,8.0,0.12,0.0,0.0,17.0,0.65
2017_01_ATL_CHI,201709100chi,2017,REG,1,Michael Burton,BurtMi00,FB,CHI,ATL,6.0,0.09,0.0,0.0,6.0,0.23
2017_01_ATL_CHI,201709100chi,2017,REG,1,Benny Cunningham,CunnBe01,RB,CHI,ATL,4.0,0.06,0.0,0.0,6.0,0.23
2017_01_ATL_CHI,201709100chi,2017,REG,1,Eddie Jackson,JackEd01,FS,CHI,ATL,0.0,0.0,59.0,1.0,9.0,0.35
2017_01_ATL_CHI,201709100chi,2017,REG,1,Marcus Cooper,CoopMa00,CB,CHI,ATL,0.0,0.0,59.0,1.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Kyle Fuller,FullKy00,CB,CHI,ATL,0.0,0.0,59.0,1.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Quintin Demps,DempQu99,SS,CHI,ATL,0.0,0.0,59.0,1.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Jerrell Freeman,FreeJe00,LB,CHI,ATL,0.0,0.0,56.0,0.95,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Leonard Floyd,FloyLe00,LB,CHI,ATL,0.0,0.0,55.0,0.93,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Akiem Hicks,HickAk00,DE,CHI,ATL,0.0,0.0,49.0,0.83,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Danny Trevathan,TrevDa00,LB,CHI,ATL,0.0,0.0,42.0,0.71,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Eddie Goldman,GoldEd00,NT,CHI,ATL,0.0,0.0,40.0,0.68,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Sam Acho,AchoSa00,LB,CHI,ATL,0.0,0.0,39.0,0.66,18.0,0.69
2017_01_ATL_CHI,201709100chi,2017,REG,1,Mitch Unrein,UnreMi00,DE,CHI,ATL,0.0,0.0,31.0,0.53,8.0,0.31
2017_01_ATL_CHI,201709100chi,2017,REG,1,Bryce Callahan,CallBr00,CB,CHI,ATL,0.0,0.0,31.0,0.53,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Jonathan Bullard,BullJo00,DE,CHI,ATL,0.0,0.0,21.0,0.36,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Willie Young,YounWi99,LB,CHI,ATL,0.0,0.0,20.0,0.34,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Roy Robertson-Harris,RobeRo00,DE,CHI,ATL,0.0,0.0,18.0,0.31,14.0,0.54
2017_01_ATL_CHI,201709100chi,2017,REG,1,Nick Kwiatkoski,KwiaNi00,LB,CHI,ATL,0.0,0.0,7.0,0.12,23.0,0.88
2017_01_ATL_CHI,201709100chi,2017,REG,1,Pernell McPhee,McPhPe00,LB,CHI,ATL,0.0,0.0,4.0,0.07,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Sherrick McManis,McMaSh99,CB,CHI,ATL,0.0,0.0,0.0,0.0,23.0,0.88
2017_01_ATL_CHI,201709100chi,2017,REG,1,Christian Jones,JoneCh05,LB,CHI,ATL,0.0,0.0,0.0,0.0,23.0,0.88
2017_01_ATL_CHI,201709100chi,2017,REG,1,Adrian Amos,AmosAd00,FS,CHI,ATL,0.0,0.0,0.0,0.0,23.0,0.88
2017_01_ATL_CHI,201709100chi,2017,REG,1,Daniel Brown,BrowDa04,TE,CHI,ATL,0.0,0.0,0.0,0.0,18.0,0.69
2017_01_ATL_CHI,201709100chi,2017,REG,1,Deon Bush,BushDe00,SS,CHI,ATL,0.0,0.0,0.0,0.0,13.0,0.5
2017_01_ATL_CHI,201709100chi,2017,REG,1,Pat O'Donnell,ODonPa00,P,CHI,ATL,0.0,0.0,0.0,0.0,8.0,0.31
2017_01_ATL_CHI,201709100chi,2017,REG,1,Andrew DePaola,DePaAn00,LS,CHI,ATL,0.0,0.0,0.0,0.0,8.0,0.31
2017_01_ATL_CHI,201709100chi,2017,REG,1,Cre'von LeBlanc,LeBlCr01,CB,CHI,ATL,0.0,0.0,0.0,0.0,7.0,0.27
2017_01_ATL_CHI,201709100chi,2017,REG,1,Connor Barth,barthco01,K,CHI,ATL,0.0,0.0,0.0,0.0,7.0,0.27
2017_01_ATL_CHI,201709100chi,2017,REG,1,Bradley Sowell,SoweBr00,T,CHI,ATL,0.0,0.0,0.0,0.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Jake Matthews,MattJa00,T,ATL,CHI,59.0,1.0,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Andy Levitre,LeviAn20,G,ATL,CHI,59.0,1.0,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Ryan Schraeder,SchrRy00,T,ATL,CHI,59.0,1.0,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Wes Schweitzer,SchwWe00,G,ATL,CHI,59.0,1.0,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Matt Ryan,RyanMa00,QB,ATL,CHI,59.0,1.0,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Alex Mack,MackAl20,C,ATL,CHI,59.0,1.0,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Mohamed Sanu,SanuMo00,WR,ATL,CHI,48.0,0.81,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Julio Jones,JoneJu02,WR,ATL,CHI,48.0,0.81,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Austin Hooper,HoopAu00,TE,ATL,CHI,47.0,0.8,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Devonta Freeman,FreeDe00,RB,ATL,CHI,36.0,0.61,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Taylor Gabriel,GabrTa00,WR,ATL,CHI,31.0,0.53,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Levine Toilolo,ToilLe00,TE,ATL,CHI,29.0,0.49,0.0,0.0,8.0,0.31
2017_01_ATL_CHI,201709100chi,2017,REG,1,Tevin Coleman,ColeTe01,RB,ATL,CHI,24.0,0.41,0.0,0.0,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Justin Hardy,HardJu00,WR,ATL,CHI,15.0,0.25,0.0,0.0,16.0,0.62
2017_01_ATL_CHI,201709100chi,2017,REG,1,Derrick Coleman,ColeDe00,FB,ATL,CHI,13.0,0.22,0.0,0.0,16.0,0.62
2017_01_ATL_CHI,201709100chi,2017,REG,1,Eric Saubert,SaubEr00,TE,ATL,CHI,2.0,0.03,0.0,0.0,16.0,0.62
2017_01_ATL_CHI,201709100chi,2017,REG,1,Andre Roberts,RobeAn00,WR,ATL,CHI,2.0,0.03,0.0,0.0,9.0,0.35
2017_01_ATL_CHI,201709100chi,2017,REG,1,Robert Alford,AlfoRo00,CB,ATL,CHI,0.0,0.0,67.0,1.0,11.0,0.42
2017_01_ATL_CHI,201709100chi,2017,REG,1,Deion Jones,JoneDe01,LB,ATL,CHI,0.0,0.0,67.0,1.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Keanu Neal,NealKe01,FS,ATL,CHI,0.0,0.0,67.0,1.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Ricardo Allen,AlleRi00,SS,ATL,CHI,0.0,0.0,67.0,1.0,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Desmond Trufant,TrufDe00,CB,ATL,CHI,0.0,0.0,65.0,0.97,8.0,0.31
2017_01_ATL_CHI,201709100chi,2017,REG,1,Grady Jarrett,JarrGr00,DT,ATL,CHI,0.0,0.0,51.0,0.76,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Duke Riley,RileDu00,LB,ATL,CHI,0.0,0.0,49.0,0.73,6.0,0.23
2017_01_ATL_CHI,201709100chi,2017,REG,1,De'Vondre Campbell,CampDe00,LB,ATL,CHI,0.0,0.0,47.0,0.7,2.0,0.08
2017_01_ATL_CHI,201709100chi,2017,REG,1,Dontari Poe,PoexDo00,DT,ATL,CHI,0.0,0.0,43.0,0.64,2.0,0.08
2017_01_ATL_CHI,201709100chi,2017,REG,1,Brian Poole,PoolBr01,CB,ATL,CHI,0.0,0.0,36.0,0.54,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Brooks Reed,ReedBr00,DE,ATL,CHI,0.0,0.0,32.0,0.48,6.0,0.23
2017_01_ATL_CHI,201709100chi,2017,REG,1,Jack Crawford,CrawJa00,DT,ATL,CHI,0.0,0.0,31.0,0.46,7.0,0.27
2017_01_ATL_CHI,201709100chi,2017,REG,1,Vic Beasley,BeasVi00,LB,ATL,CHI,0.0,0.0,30.0,0.45,2.0,0.08
2017_01_ATL_CHI,201709100chi,2017,REG,1,Derrick Shelby,ShelDe00,LB,ATL,CHI,0.0,0.0,26.0,0.39,3.0,0.12
2017_01_ATL_CHI,201709100chi,2017,REG,1,Adrian Clayborn,ClayAd00,DE,ATL,CHI,0.0,0.0,25.0,0.37,2.0,0.08
2017_01_ATL_CHI,201709100chi,2017,REG,1,Courtney Upshaw,UpshCo00,DE,ATL,CHI,0.0,0.0,18.0,0.27,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Takkarist McKinley,McKiTa00,DE,ATL,CHI,0.0,0.0,14.0,0.21,0.0,0.0
2017_01_ATL_CHI,201709100chi,2017,REG,1,Damontae Kazee,KazeDa00,SS,ATL,CHI,0.0,0.0,2.0,0.03,13.0,0.5
2017_01_ATL_CHI,201709100chi,2017,REG,1,Kemal Ishmael,IshmKe00,FS,ATL,CHI,0.0,0.0,0.0,0.0,19.0,0.73
2017_01_ATL_CHI,201709100chi,2017,REG,1,C.J. Goodwin,GoodC.00,CB,ATL,CHI,0.0,0.0,0.0,0.0,19.0,0.73
2017_01_ATL_CHI,201709100chi,2017,REG,1,Terron Ward,WardTe00,RB,ATL,CHI,0.0,0.0,0.0,0.0,16.0,0.62
2017_01_ATL_CHI,201709100chi,2017,REG,1,Matthew Bosher,BoshMa00,P,ATL,CHI,0.0,0.0,0.0,0.0,14.0,0.54
2017_01_ATL_CHI,201709100chi,2017,REG,1,Jermaine Grace,GracJe00,LB,ATL,CHI,0.0,0.0,0.0,0.0,13.0,0.5
2017_01_ATL_CHI,201709100chi,2017,REG,1,Ben Garland,GarlBe00,G,ATL,CHI,0.0,0.0,0.0,0.0,9.0,0.35
2017_01_ATL_CHI,201709100chi,2017,REG,1,Josh Harris,HarrJo02,LS,ATL,CHI,0.0,0.0,0.0,0.0,8.0,0.31
2017_01_ATL_CHI,201709100chi,2017,REG,1,Ty Sambrailo,SambTy00,T,ATL,CHI,0.0,0.0,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Matt Bryant,bryanmat01,K,ATL,CHI,0.0,0.0,0.0,0.0,5.0,0.19
2017_01_ATL_CHI,201709100chi,2017,REG,1,Ayodeji Olatoye,OlatAy00,CB,ATL,CHI,0.0,0.0,0.0,0.0,3.0,0.12
2017_01_BAL_CIN,201709100cin,2017,REG,1,Cedric Ogbuehi,OgbuCe00,T,CIN,BAL,61.0,1.0,0.0,0.0,0.0,0.0
2017_01_BAL_CIN,201709100cin,2017,REG,1,Russell Bodine,BodiRu00,C,CIN,BAL,61.0,1.0,0.0,0.0,0.0,0.0
2017_01_BAL_CIN,201709100cin,2017,REG,1,Clint Boling,BoliCl00,G,CIN,BAL,61.0,1.0,0.0,0.0,0.0,0.0
2017_01_BAL_CIN,201709100cin,2017,REG,1,Andy Dalton,DaltAn00,QB,CIN,BAL,61.0,1.0,0.0,0.0,0.0,0.0
