season,week,gsis_id,position,injured,weeks_since_last_game,completions,attempts,passing_yards,carries,rushing_yards,receptions,receiving_yards,target_share,rolling_3wk_workload,cumulative_season_workload,late_season,pos_C,pos_CB,pos_DE,pos_DT,pos_FB,pos_G,pos_K,pos_LB,pos_LS,pos_P,pos_QB,pos_RB,pos_S,pos_T,pos_TE,pos_WR
2018.0,4.0,00-0004091,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,8.0,00-0004091,K,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,11.0,00-0004091,K,0,3.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,12.0,00-0004091,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017.0,9.0,00-0016919,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,5.0,00-0016919,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,8.0,00-0016919,K,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019.0,14.0,00-0016919,K,1,1.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017.0,6.0,00-0019596,QB,0,1.0,20.0,38.0,257.0,1.0,-1.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,12.0,00-0019596,QB,0,3.0,18.0,28.0,227.0,5.0,-4.0,0.0,0.0,0.0,-1.0,-1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,13.0,00-0019596,QB,0,1.0,21.0,30.0,258.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,14.0,00-0019596,QB,0,1.0,24.0,43.0,233.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,15.0,00-0019596,QB,0,1.0,22.0,35.0,298.0,2.0,-2.0,0.0,0.0,0.0,-4.0,-5.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,17.0,00-0019596,QB,0,2.0,18.0,37.0,190.0,0.0,0.0,0.0,0.0,0.0,-2.0,-7.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,20.0,00-0019596,QB,0,3.0,26.0,38.0,290.0,5.0,0.0,0.0,0.0,0.0,-2.0,-7.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018.0,12.0,00-0019596,QB,0,1.0,20.0,31.0,283.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018.0,13.0,00-0019596,QB,0,1.0,24.0,32.0,311.0,2.0,5.0,0.0,0.0,0.0,-1.0,-1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018.0,14.0,00-0019596,QB,0,1.0,27.0,43.0,358.0,1.0,3.0,0.0,0.0,0.0,4.0,4.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,3.0,00-0019596,QB,0,1.0,28.0,42.0,306.0,2.0,-1.0,0.0,0.0,0.0,7.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,4.0,00-0019596,QB,0,1.0,18.0,39.0,150.0,3.0,-3.0,0.0,0.0,0.0,7.0,-1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,9.0,00-0019596,QB,0,3.0,30.0,46.0,285.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,12.0,00-0019596,QB,0,3.0,17.0,37.0,190.0,2.0,-3.0,0.0,0.0,0.0,-4.0,-4.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,13.0,00-0019596,QB,0,1.0,24.0,47.0,326.0,1.0,13.0,0.0,0.0,0.0,-6.0,-7.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,14.0,00-0019596,QB,0,1.0,19.0,36.0,169.0,2.0,20.0,0.0,0.0,0.0,10.0,6.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,15.0,00-0019596,QB,0,1.0,15.0,29.0,128.0,2.0,-2.0,0.0,0.0,0.0,30.0,26.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,7.0,00-0019596,QB,0,1.0,33.0,45.0,369.0,1.0,1.0,0.0,0.0,0.0,31.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,16.0,00-0019596,QB,0,3.0,22.0,27.0,348.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,17.0,00-0019596,QB,0,1.0,26.0,41.0,399.0,5.0,3.0,0.0,0.0,0.0,-1.0,1.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,6.0,00-0019596,QB,0,1.0,34.0,42.0,297.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,7.0,00-0019596,QB,0,1.0,20.0,36.0,211.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,11.0,00-0019596,QB,0,3.0,30.0,46.0,307.0,1.0,10.0,0.0,0.0,0.0,4.0,1.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,12.0,00-0019596,QB,0,1.0,25.0,34.0,226.0,2.0,2.0,0.0,0.0,0.0,11.0,11.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,13.0,00-0019596,QB,0,1.0,38.0,51.0,368.0,1.0,-1.0,0.0,0.0,0.0,12.0,13.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,15.0,00-0019596,QB,0,2.0,26.0,48.0,214.0,1.0,2.0,0.0,0.0,0.0,11.0,12.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,16.0,00-0019596,QB,0,1.0,18.0,30.0,232.0,1.0,11.0,0.0,0.0,0.0,3.0,14.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,17.0,00-0019596,QB,0,1.0,34.0,50.0,410.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,19.0,00-0019596,QB,0,2.0,29.0,37.0,271.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021.0,20.0,00-0019596,QB,0,1.0,30.0,54.0,329.0,1.0,0.0,0.0,0.0,0.0,11.0,25.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,2.0,00-0019596,QB,0,1.0,18.0,34.0,190.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,3.0,00-0019596,QB,0,1.0,31.0,42.0,271.0,1.0,-1.0,0.0,0.0,0.0,-2.0,-2.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,4.0,00-0019596,QB,0,1.0,39.0,52.0,385.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,5.0,00-0019596,QB,0,1.0,35.0,52.0,351.0,3.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,8.0,00-0019596,QB,0,3.0,26.0,44.0,325.0,1.0,1.0,0.0,0.0,0.0,-4.0,-6.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,9.0,00-0019596,QB,0,1.0,36.0,58.0,280.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,10.0,00-0019596,QB,0,1.0,22.0,29.0,258.0,6.0,-3.0,0.0,0.0,0.0344827586206896,-2.0,-5.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,12.0,00-0019596,QB,0,2.0,29.0,43.0,246.0,1.0,2.0,0.0,0.0,0.0,-2.0,-8.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,13.0,00-0019596,QB,0,1.0,36.0,54.0,281.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-6.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,16.0,00-0019596,QB,0,3.0,32.0,48.0,281.0,2.0,1.0,0.0,0.0,0.0,-2.0,-7.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,17.0,00-0019596,QB,0,1.0,34.0,45.0,432.0,3.0,4.0,0.0,0.0,0.0,2.0,-6.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2022.0,18.0,00-0019596,QB,0,1.0,13.0,17.0,84.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,1.0,00-0019646,K,0,1.0,,,,,,,,,,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2019.0,3.0,00-0020531,QB,1,1.0,,,,,,,,,,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,4.0,00-0020531,QB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,5.0,00-0020531,QB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,6.0,00-0020531,QB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,7.0,00-0020531,QB,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,8.0,00-0020531,QB,0,1.0,34.0,43.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,10.0,00-0020531,QB,0,2.0,32.0,45.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,15.0,00-0020531,QB,0,3.0,29.0,30.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2019.0,17.0,00-0020531,QB,0,2.0,19.0,30.0,253.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,9.0,00-0020531,QB,0,1.0,26.0,32.0,222.0,2.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,10.0,00-0020531,QB,0,1.0,8.0,13.0,76.0,1.0,-1.0,0.0,0.0,0.0,-3.0,-2.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,11.0,00-0020531,QB,0,1.0,,,,,,,,,-4.0,-3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,6.0,00-0020578,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017.0,7.0,00-0020578,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017.0,10.0,00-0020578,K,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017.0,13.0,00-0020578,K,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,7.0,00-0020578,K,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,9.0,00-0020578,K,1,2.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,10.0,00-0020578,K,1,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,11.0,00-0020578,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,13.0,00-0020578,K,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2018.0,14.0,00-0020578,K,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017.0,4.0,00-0020712,LB,0,1.0,,,,,,,,,,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,5.0,00-0020712,LB,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,10.0,00-0020712,LB,1,3.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,11.0,00-0020712,LB,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,12.0,00-0020712,LB,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,13.0,00-0020712,LB,0,1.0,,,,,,,,,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,16.0,00-0020712,LB,0,3.0,,,,,,,,,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,2.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,3.0,00-0021140,DE,0,1.0,,,,,,,,,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,4.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,5.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,6.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,7.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,8.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,9.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,12.0,00-0021140,DE,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,13.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,14.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,15.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,16.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,18.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,5.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,6.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,7.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,8.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,9.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,11.0,00-0021140,DE,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,12.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,13.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,14.0,00-0021140,DE,0,1.0,,,,,,,,,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,15.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,16.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,17.0,00-0021140,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,9.0,00-0021146,DE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,11.0,00-0021146,DE,0,2.0,,,,,,,,,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,13.0,00-0021146,DE,0,2.0,,,,,,,,,0.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,14.0,00-0021146,DE,0,1.0,,,,,,,,,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,16.0,00-0021146,DE,0,2.0,,,,,,,,,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0021146,DE,0,1.0,,,,,,,,,0.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,4.0,00-0021206,QB,0,1.0,22.0,31.0,224.0,1.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,5.0,00-0021206,QB,0,1.0,23.0,30.0,194.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,6.0,00-0021206,QB,0,1.0,31.0,47.0,354.0,3.0,21.0,0.0,0.0,0.0,-3.0,-3.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,8.0,00-0021206,QB,0,2.0,26.0,33.0,257.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,13.0,00-0021206,QB,0,3.0,26.0,36.0,331.0,7.0,19.0,0.0,0.0,0.0,18.0,18.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018.0,13.0,00-0021206,QB,0,1.0,17.0,30.0,128.0,1.0,3.0,0.0,0.0,0.0,40.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2018.0,14.0,00-0021206,QB,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,10.0,00-0021206,QB,1,1.0,,,,,,,,,22.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2020.0,12.0,00-0021206,QB,1,2.0,,,,,,,,,3.0,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,1.0,00-0021429,QB,0,1.0,27.0,48.0,268.0,1.0,2.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,3.0,00-0021429,QB,0,2.0,29.0,48.0,325.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2017.0,1.0,00-0021451,LS,0,1.0,,,,,,,,,,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2017.0,8.0,00-0021547,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0689655172413793,,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017.0,11.0,00-0021547,TE,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,25.0,25.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017.0,14.0,00-0021547,TE,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,25.0,25.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017.0,15.0,00-0021547,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0833333333333333,25.0,25.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017.0,17.0,00-0021547,TE,0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,46.0,0.1666666666666666,10.0,35.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018.0,3.0,00-0021547,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.1666666666666666,56.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018.0,11.0,00-0021547,TE,0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,0.1627906976744186,101.0,45.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018.0,12.0,00-0021547,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.032258064516129,171.0,125.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2018.0,13.0,00-0021547,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,143.0,143.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017.0,2.0,00-0022045,CB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0022045,CB,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,19.0,00-0022045,CB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,1.0,00-0022127,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0357142857142857,,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020.0,2.0,00-0022127,TE,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0294117647058823,2.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2020.0,5.0,00-0022127,TE,0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.064516129032258,5.0,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2017.0,4.0,00-0022161,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,5.0,00-0022161,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,6.0,00-0022161,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,7.0,00-0022161,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,8.0,00-0022161,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,9.0,00-0022161,LB,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,11.0,00-0022161,LB,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
