season,week,gsis_id,position,injured,position_y,completions,attempts,passing_yards,carries,rushing_yards,receptions,receiving_yards,rolling_3wk_workload,pos_C,pos_CB,pos_DE,pos_DT,pos_FB,pos_G,pos_K,pos_LB,pos_LS,pos_P,pos_QB,pos_RB,pos_S,pos_T,pos_TE,pos_WR
2017.0,7.0,00-0029479,LB,0,,,,,,,,,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,12.0,00-0029479,LB,0,OLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,15.0,00-0029479,LB,0,OLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,16.0,00-0029479,LB,0,,,,,,,,,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2018.0,6.0,00-0029479,LB,0,OLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,1.0,00-0029492,RB,1,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,2.0,00-0029492,RB,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,3.0,00-0029492,RB,0,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,6.0,00-0029492,RB,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,7.0,00-0029492,RB,0,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,9.0,00-0029492,RB,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,11.0,00-0029492,RB,0,RB,0.0,0.0,0.0,3.0,16.0,2.0,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,14.0,00-0029492,RB,0,,,,,,,,,22.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,15.0,00-0029492,RB,0,,,,,,,,,22.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2018.0,6.0,00-0029492,RB,0,RB,0.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2017.0,17.0,00-0029520,S,0,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2017.0,2.0,00-0029524,G,1,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,3.0,00-0029524,G,1,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,4.0,00-0029524,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,9.0,00-0029524,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,10.0,00-0029524,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,11.0,00-0029524,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,12.0,00-0029524,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,13.0,00-0029524,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,14.0,00-0029524,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,15.0,00-0029524,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,16.0,00-0029524,G,1,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0029524,G,1,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019.0,2.0,00-0029524,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0029528,T,0,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,4.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,12.0,00-0029528,T,0,OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,13.0,00-0029528,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,14.0,00-0029528,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,15.0,00-0029528,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,16.0,00-0029528,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,17.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2020.0,5.0,00-0029528,T,0,OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,5.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,6.0,00-0029528,T,0,OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,10.0,00-0029528,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,12.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,13.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,14.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,15.0,00-0029528,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021.0,16.0,00-0029528,T,0,OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,15.0,00-0029529,CB,0,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,16.0,00-0029529,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0029529,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,9.0,00-0029529,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,4.0,00-0029530,CB,1,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,5.0,00-0029530,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,6.0,00-0029530,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,7.0,00-0029530,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,9.0,00-0029530,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,17.0,00-0029530,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,5.0,00-0029530,S,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023.0,1.0,00-0029530,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,5.0,00-0029530,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,9.0,00-0029530,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,3.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,4.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,5.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,6.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,7.0,00-0029542,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,8.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,10.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,14.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,15.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,14.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,15.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,13.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,1.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,8.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,9.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,10.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,11.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,12.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,9.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,10.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,16.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,17.0,00-0029542,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,18.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,4.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,6.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,7.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,8.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,9.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,10.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,11.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022.0,18.0,00-0029542,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,5.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,6.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,9.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,14.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,15.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,16.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,17.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,18.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023.0,19.0,00-0029542,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,7.0,00-0029543,T,1,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,8.0,00-0029543,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,9.0,00-0029543,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,10.0,00-0029543,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,11.0,00-0029543,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,17.0,00-0029543,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,1.0,00-0029545,LB,1,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,2.0,00-0029545,LB,1,,,,,,,,,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,3.0,00-0029545,LB,0,OLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,10.0,00-0029545,LB,1,,,,,,,,,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2017.0,15.0,00-0029546,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,16.0,00-0029546,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,17.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,18.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,4.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,5.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,12.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,13.0,00-0029546,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,14.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,15.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,16.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,17.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2018.0,18.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019.0,2.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2019.0,3.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2020.0,7.0,00-0029546,G,0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2020.0,10.0,00-0029546,G,1,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2020.0,11.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2020.0,12.0,00-0029546,G,0,,,,,,,,,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2017.0,2.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,5.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,7.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,9.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,10.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,12.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,14.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,15.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,16.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,4.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,8.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,11.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,12.0,00-0029560,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,13.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,14.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,15.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,16.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2018.0,17.0,00-0029560,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,1.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,4.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,6.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,7.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,8.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,10.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2019.0,11.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,3.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,4.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,5.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,7.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,9.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,10.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,11.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,15.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,16.0,00-0029560,CB,0,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2020.0,17.0,00-0029560,CB,0,CB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021.0,10.0,00-0029560,CB,1,,,,,,,,,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2017.0,1.0,00-0029561,T,0,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,2.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,3.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,4.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,5.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,7.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,8.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,9.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,10.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,11.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,12.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,13.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,14.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2017.0,15.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,1.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,4.0,00-0029561,T,0,OT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,7.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,12.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,13.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,14.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,15.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2018.0,16.0,00-0029561,T,0,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,1.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2019.0,2.0,00-0029561,T,1,,,,,,,,,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
